,county_x,state_name,lat,lng,population,county_state,density
328,Yuma,Arizona,32.7695,-113.9056,207685,Yuma_AZ,37.66441969572495
329,Anderson,South Carolina,34.5193,-82.6378,207218,Anderson_SC,288.59641792707725
330,Elkhart,Indiana,41.5974,-85.8587,206868,Elkhart_IN,446.0188439231582
331,Champaign,Illinois,40.1401,-88.1992,206098,Champaign_IL,206.75755660557178
332,Richmond,Georgia,33.3596,-82.0736,206040,Richmond_GA,635.8474262436736
333,Muscogee,Georgia,32.51,-84.8771,204383,Muscogee_GA,945.0799963007491
334,Ellis,Texas,32.3484,-96.7947,203927,Ellis_TX,216.96439020757308
335,Hawaii,Hawaii,19.5984,-155.5183,203684,Hawaii_HI,50.56677970814445
336,Deschutes,Oregon,43.915,-121.2281,203026,Deschutes_OR,67.26835975680466
337,Hernando,Florida,28.5537,-82.424,201512,Hernando_FL,421.299993727917
338,Trumbull,Ohio,41.317,-80.7613,201367,Trumbull_OH,326.63995587853617
339,Minnehaha,South Dakota,43.6742,-96.7915,200689,Minnehaha_SD,247.86517964108836
340,Sumner,Tennessee,36.469,-86.4606,200553,Sumner_TN,378.90232382391844
341,St. Louis,Minnesota,47.6031,-92.4707,200056,St. Louis_MN,32.1366840370368
342,Broome,New York,42.1602,-75.8196,197738,Broome_NY,279.7572224894598
343,Racine,Wisconsin,42.7475,-88.0613,196888,Racine_WI,591.0777544280996
344,Butler,Pennsylvania,40.912,-79.9133,195870,Butler_PA,248.39891950845245
345,Sangamon,Illinois,39.7582,-89.6589,195217,Sangamon_IL,224.85774839319038
346,Livingston,Michigan,42.6029,-83.9115,195143,Livingston_MI,343.3198451794511
347,Charlotte,Florida,26.9058,-81.9114,195083,Charlotte_FL,281.26153402537483
348,Sarpy,Nebraska,41.1129,-96.112,194051,Sarpy_NE,806.7977714950939
349,Santa Rosa,Florida,30.7004,-87.0219,193719,Santa Rosa_FL,190.4939376358255
350,El Dorado,California,38.7787,-120.5247,192299,El Dorado_CA,112.39968436741971
351,Beaufort,South Carolina,32.3857,-80.7306,192123,Beaufort_SC,327.37450158470506
352,Iredell,North Carolina,35.8071,-80.8734,191800,Iredell_NC,333.2348802057091
353,Outagamie,Wisconsin,44.4161,-88.4649,191537,Outagamie_WI,299.11765624511975
354,Washington,Utah,37.2804,-113.5048,189827,Washington_UT,78.22691645169
355,Cass,North Dakota,46.933,-97.248,189286,Cass_ND,107.23021929153708
356,Saginaw,Michigan,43.335,-84.0532,189210,Saginaw_MI,233.9015736837551
357,Johnson,Texas,32.379,-97.3665,188820,Johnson_TX,258.86320638315374
358,DeSoto,Mississippi,34.8753,-89.9912,188598,DeSoto_MS,394.6720796886117
359,Tippecanoe,Indiana,40.3886,-86.8941,187399,Tippecanoe_IN,374.9554813021469
360,Boone,Missouri,38.9906,-92.3097,185874,Boone_MO,271.17867615949115
361,Kent,Delaware,39.086,-75.5686,185043,Kent_DE,313.7811164620498
362,Newport News,Virginia,37.105,-76.5181,184774,Newport News_VA,2705.7255820764385
363,Medina,Ohio,41.1176,-81.8997,183049,Medina_OH,434.22844265211717
364,Ulster,New York,41.8881,-74.2586,182109,Ulster_NY,161.66199133584263
365,Shasta,California,40.7637,-122.0405,181554,Shasta_CA,47.96430298082791
366,Bay,Florida,30.2652,-85.6203,181368,Bay_FL,237.4921433060968
367,Licking,Ohio,40.0916,-82.4831,180311,Licking_OH,262.65258557902405
368,Vanderburgh,Indiana,38.0249,-87.5859,179908,Vanderburgh_IN,766.9693481689901
369,Peoria,Illinois,40.788,-89.7601,179831,Peoria_IL,290.27472882231405
370,Hendricks,Indiana,39.7695,-86.51,179379,Hendricks_IN,439.23455520458384
371,Imperial,California,33.0395,-115.3653,179319,Imperial_CA,42.953436509666496
372,Guadalupe,Texas,29.5831,-97.9486,178368,Guadalupe_TX,250.81981044520066
373,Shawnee,Kansas,39.0415,-95.7565,178315,Shawnee_KS,324.31523043905275
374,Kanawha,West Virginia,38.3365,-81.5281,178198,Kanawha_WV,197.3181264533274
375,Kootenai,Idaho,47.6744,-116.7018,177736,Kootenai_ID,142.7460806990491
376,Lee,Alabama,32.6011,-85.3555,177663,Lee_AL,291.8680488245634
377,Muskegon,Michigan,43.2912,-86.152,175378,Muskegon_MI,344.4728158390949
378,Comal,Texas,29.8082,-98.2783,174552,Comal_TX,310.8950040074806
379,Carroll,Maryland,39.5629,-77.0225,174318,Carroll_MD,388.1237058312738
380,Scott,Iowa,41.6371,-90.6232,174302,Scott_IA,380.63022732732077
381,Paulding,Georgia,33.9206,-84.8673,174292,Paulding_GA,556.0795073860191
382,Alamance,North Carolina,36.0437,-79.3995,174286,Alamance_NC,405.32570524895925
383,Porter,Indiana,41.4603,-87.0672,174150,Porter_IN,416.51718447298555
384,Pitt,North Carolina,35.5933,-77.3745,172279,Pitt_NC,264.40191534424014
385,Aiken,South Carolina,33.5443,-81.6347,171949,Aiken_SC,160.30149348348962
386,Midland,Texas,31.8691,-102.0316,171496,Midland_TX,190.49819494584838
387,Winnebago,Wisconsin,44.0689,-88.6446,171357,Winnebago_WI,390.7086506452643
388,Davidson,North Carolina,35.7933,-80.2128,171063,Davidson_NC,309.8125509372453
389,McLean,Illinois,40.4909,-88.8473,170882,McLean_IL,144.38332784128835
390,Kent,Rhode Island,41.6722,-71.5932,170658,Kent_RI,1002.8677205147794
391,Kenton,Kentucky,38.9334,-84.5333,169817,Kenton_KY,1048.4472433166636
392,Chittenden,Vermont,44.4611,-73.0813,168831,Chittenden_VT,313.2068121104185
393,Pueblo,Colorado,38.1735,-104.5127,168726,Pueblo_CO,70.63536917724778
394,Charles,Maryland,38.5073,-76.9922,168710,Charles_MD,365.9652928416486
395,Greene,Ohio,39.6915,-83.8899,168531,Greene_OH,406.21625530273815
396,Kenosha,Wisconsin,42.5769,-88.0424,168413,Kenosha_WI,617.2818238463512
397,Monroe,Pennsylvania,41.0581,-75.3395,167784,Monroe_PA,275.73377156943303
398,Yellowstone,Montana,45.9373,-108.2744,167340,Yellowstone_MT,63.50302639318445
399,Wyandotte,Kansas,39.1146,-94.7646,167277,Wyandotte_KS,1104.9408811678447
400,Beaver,Pennsylvania,40.6823,-80.3493,166993,Beaver_PA,384.590405564128
401,Houston,Georgia,32.459,-83.6662,166902,Houston_GA,443.0046449900465
402,Maui,Hawaii,20.8596,-156.565,164632,Maui_HI,142.02208419599722
403,Dorchester,South Carolina,33.0794,-80.4068,164322,Dorchester_SC,285.91164546830686
404,Johnson,Indiana,39.49,-86.1016,163983,Johnson_IN,512.1427902183079
405,Rock,Wisconsin,42.6712,-89.0716,163944,Rock_WI,227.551459463961
406,Indian River,Florida,27.6943,-80.6064,163856,Indian River_FL,325.6085686465433
407,Olmsted,Minnesota,44.0038,-92.4018,163425,Olmsted_MN,250.26416134515551
408,Ector,Texas,31.8692,-102.5429,163206,Ector_TX,181.12667302954299
409,Canadian,Oklahoma,35.5424,-97.9824,162621,Canadian_OK,180.74824109990996
410,Catawba,North Carolina,35.662,-81.2151,162051,Catawba_NC,405.15788684151306
411,Portage,Ohio,41.1677,-81.1974,161421,Portage_OH,327.8315969048925
412,Fairfield,Ohio,39.7516,-82.6306,161289,Fairfield_OH,319.3146047395617
413,Kaufman,Texas,32.5993,-96.2878,160718,Kaufman_TX,204.4654216070429
414,Stafford,Virginia,38.4207,-77.458,160520,Stafford_VA,593.7488440909931
415,Martin,Florida,27.0775,-80.4315,160464,Martin_FL,288.80169900291565
416,Rensselaer,New York,42.7111,-73.5097,160341,Rensselaer_NY,245.18472077802923
417,Jackson,Michigan,42.2485,-84.4234,160187,Jackson_MI,226.7011038777243
418,St. Clair,Michigan,42.9341,-82.6806,160089,St. Clair_MI,221.00445904717202
419,Sullivan,Tennessee,36.5129,-82.3042,159693,Sullivan_TN,386.64713573192586
420,Columbia,Georgia,33.5441,-82.2641,159638,Columbia_GA,550.4568807972139
421,Schenectady,New York,42.8181,-74.0586,159603,Schenectady_NY,774.3959243085881
422,Stearns,Minnesota,45.5522,-94.6131,159358,Stearns_MN,118.524082944099
423,Ouachita,Louisiana,32.4784,-92.1549,158916,Ouachita_LA,260.2918775490148
424,Madera,California,37.218,-119.7627,158790,Madera_CA,74.34476042437238
425,Citrus,Florida,28.8489,-82.4794,158693,Citrus_FL,271.8230246141724
426,Rankin,Mississippi,32.2641,-89.9458,158218,Rankin_MS,204.27877911480658
427,Parker,Texas,32.7776,-97.8051,158079,Parker_TX,174.96098548992265
428,Centre,Pennsylvania,40.9189,-77.8199,158041,Centre_PA,142.6968118245104
429,Mesa,Colorado,39.0183,-108.4664,157316,Mesa_CO,47.27398392307114
430,Alexandria,Virginia,38.8185,-77.0861,156788,Alexandria_VA,10328.59025032938
431,Franklin,Pennsylvania,39.9274,-77.7213,156626,Franklin_PA,202.90444605658618
432,Hampshire,Massachusetts,42.3402,-72.6638,156595,Hampshire_MA,296.0040073341777
433,Bibb,Georgia,32.8065,-83.6974,156543,Bibb_GA,626.2722035525684
434,Santa Fe,New Mexico,35.5069,-105.9763,155175,Santa Fe_NM,81.27792414584195
435,Washington,Maryland,39.6036,-77.814,155033,Washington_MD,338.39656000349237
436,Merrimack,New Hampshire,43.2975,-71.6802,155018,Merrimack_NH,165.89578673629913
437,Monroe,Michigan,41.9291,-83.5394,155001,Monroe_MI,281.2574850299401
438,Johnson,Iowa,41.6715,-91.5881,154881,Johnson_IA,252.0521416482229
439,Wilson,Tennessee,36.1547,-86.2973,153587,Wilson_TN,269.18169549748495
440,Penobscot,Maine,45.4006,-68.6495,153571,Penobscot_ME,45.22473812700068
441,Berrien,Michigan,41.9547,-86.4123,153411,Berrien_MI,268.6707530647986
442,Scott,Minnesota,44.6485,-93.5359,152957,Scott_MN,428.8353706403499
443,Cumberland,New Jersey,39.3739,-75.1107,152915,Cumberland_NJ,312.51788268955653
444,Kings,California,36.0752,-119.8155,152830,Kings_CA,109.87138656640235
445,Sandoval,New Mexico,35.6886,-106.8659,151538,Sandoval_NM,40.85308976799107
446,Coweta,Georgia,33.3534,-84.7634,150071,Coweta_GA,339.0515566400072
447,Rowan,North Carolina,35.6394,-80.5247,148487,Rowan_NC,290.4050380395455
448,Orange,North Carolina,36.0611,-79.1207,147292,Orange_NC,368.3773509403762
449,Douglas,Georgia,33.7019,-84.7679,146141,Douglas_GA,733.2714500752634
450,Brunswick,North Carolina,34.0715,-78.2383,145889,Brunswick_NC,170.67232887609822
451,Livingston,Louisiana,30.4401,-90.7279,145583,Livingston_LA,224.65818956205055
452,Randolph,North Carolina,35.7103,-79.806,145322,Randolph_NC,184.56868522657996
453,Wright,Minnesota,45.174,-93.963,145270,Wright_MN,219.85622398789255
454,Sussex,New Jersey,41.1393,-74.6909,145117,Sussex_NJ,278.3965775236926
455,Coconino,Arizona,35.8387,-111.7705,144643,Coconino_AZ,7.769229033883321
456,Jackson,Mississippi,30.5425,-88.6358,144437,Jackson_MS,198.70271013894623
457,Taylor,Texas,32.3015,-99.8901,144259,Taylor_TX,157.55163111737275
458,Spotsylvania,Virginia,38.1851,-77.6561,143876,Spotsylvania_VA,358.9183255999601
459,Randall,Texas,34.9659,-101.897,143791,Randall_TX,157.24659077239374
460,Lebanon,Pennsylvania,40.3672,-76.4577,143592,Lebanon_PA,396.8164483501907
461,Schuylkill,Pennsylvania,40.7058,-76.216,143259,Schuylkill_PA,184.05236651420935
462,Rock Island,Illinois,41.4673,-90.5674,142995,Rock Island_IL,335.079086115993
463,Grayson,Texas,33.6268,-96.6777,139988,Grayson_TX,149.95875780655805
464,Monroe,Indiana,39.1609,-86.5231,139822,Monroe_IN,354.5632052745023
465,Marathon,Wisconsin,44.8983,-89.7591,138067,Marathon_WI,89.36606772990886
466,Blount,Tennessee,35.6872,-83.9255,137747,Blount_TN,246.61092810083073
467,Boone,Kentucky,38.9699,-84.7278,137676,Boone_KY,559.0676520750427
468,Warren,Kentucky,36.9936,-86.4238,137549,Warren_KY,252.2862750132976
469,Sumter,Florida,28.7048,-82.081,137536,Sumter_FL,252.0220621919264
470,Hampton,Virginia,37.0554,-76.3632,137334,Hampton_VA,2652.2595596755505
471,Washington,Wisconsin,43.3685,-88.2307,137320,Washington_WI,318.7410055243489
472,Cache,Utah,41.7225,-111.7436,137031,Cache_UT,117.67165870916773
473,Florence,South Carolina,34.0245,-79.703,136921,Florence_SC,171.18548709741947
474,Harnett,North Carolina,35.3689,-78.8693,136503,Harnett_NC,229.4129510428396
475,Napa,California,38.507,-122.3306,136070,Napa_CA,180.5288365860454
476,Clark,Ohio,39.9167,-83.7844,135445,Clark_OH,338.7310558695543
477,Humboldt,California,40.6993,-123.8756,135418,Humboldt_CA,37.90577440384718
478,Tangipahoa,Louisiana,30.6266,-90.4057,135218,Tangipahoa_LA,171.11004251872848
479,Kendall,Illinois,41.5906,-88.4288,135053,Kendall_IL,421.27706032815524
480,Washington,Tennessee,36.2933,-82.4974,134693,Washington_TN,412.77619441635255
481,Calhoun,Michigan,42.2465,-85.0056,133846,Calhoun_MI,188.85596568461452
482,Pickens,South Carolina,34.8873,-82.7253,132604,Pickens_SC,266.8679184527763
483,Cambria,Pennsylvania,40.4951,-78.7134,132355,Cambria_PA,192.37086131217117
484,Wood,Ohio,41.3617,-83.623,131795,Wood_OH,213.49543186677897
485,Strafford,New Hampshire,43.297,-71.0288,131743,Strafford_NH,357.25946415012476
486,Madison,Indiana,40.1616,-85.7194,130949,Madison_IN,289.6268772255767
487,Black Hawk,Iowa,42.4701,-92.3088,130693,Black Hawk_IA,230.4544091975102
488,Tazewell,Illinois,40.5075,-89.5135,130555,Tazewell_IL,201.20673180655302
489,Skagit,Washington,48.4795,-121.729,130407,Skagit_WA,75.1564715239116
490,Washington,Rhode Island,41.4697,-71.6226,130073,Washington_RI,390.90308039068367
491,Wichita,Texas,33.988,-98.7035,129842,Wichita_TX,206.86677500557627
492,Linn,Oregon,44.4887,-122.5343,129794,Linn_OR,56.62469788585539
493,Hunterdon,New Jersey,40.5673,-74.9122,129448,Hunterdon_NJ,301.0838721682095
494,Clarke,Georgia,33.9512,-83.3673,129267,Clarke_GA,1070.1796506333305
495,Bossier,Louisiana,32.6784,-93.6049,129134,Bossier_LA,153.8683348227584
496,Ascension,Louisiana,30.2036,-90.9113,128593,Ascension_LA,441.09697115219706
497,Rapides,Louisiana,31.1986,-92.5332,128470,Rapides_LA,97.13883890090281
498,Sebastian,Arkansas,35.1989,-94.2743,128448,Sebastian_AR,239.53453677457856
499,Berkshire,Massachusetts,42.3707,-73.2063,128047,Berkshire_MA,137.48979942447278
500,Bonneville,Idaho,43.3877,-111.6148,127056,Bonneville_ID,67.99965747559513
501,Fayette,Pennsylvania,39.9201,-79.6474,126967,Fayette_PA,160.689244943934
502,Chautauqua,New York,42.2281,-79.3663,126329,Chautauqua_NY,118.94826043971565
503,Berkeley,West Virginia,39.4641,-78.0275,126165,Berkeley_WV,392.8660397334496
504,Faulkner,Arkansas,35.147,-92.332,126001,Faulkner_AR,194.63220983039326
505,Saline,Arkansas,34.6466,-92.6766,125724,Saline_AR,173.78154977469381
506,Kennebec,Maine,44.4091,-69.7673,125614,Kennebec_ME,144.78664791719495
507,Cochise,Arizona,31.8796,-109.7512,125458,Cochise_AZ,20.335362147355113
508,Richland,Ohio,40.7747,-82.5365,125138,Richland_OH,251.84752857832876
509,Gregg,Texas,32.4805,-94.817,124860,Gregg_TX,455.643542677809
510,Morgan,Alabama,34.4535,-86.8529,123742,Morgan_AL,212.53843115027223
511,Jasper,Missouri,37.2036,-94.3406,123532,Jasper_MO,193.10021415284572
512,Clark,Indiana,38.4772,-85.7073,122800,Clark_IN,327.43174061433444
513,Gallatin,Montana,45.5404,-111.1704,122194,Gallatin_MT,46.892364842047094
514,Carroll,Georgia,33.5828,-85.0798,122187,Carroll_GA,244.89808189525584
515,Blair,Pennsylvania,40.4811,-78.3483,121854,Blair_PA,231.74971472042603
516,Flagler,Florida,29.4614,-81.3136,121710,Flagler_FL,250.94845360824743
517,Comanche,Oklahoma,34.6621,-98.4717,121699,Comanche_OK,113.80651797821108
518,San Juan,New Mexico,36.5085,-108.3206,121178,San Juan_NM,21.97634393781669
519,Allegan,Michigan,42.5913,-85.8883,120913,Allegan_MI,146.12549247093514
520,Fayette,Georgia,33.4139,-84.4943,120689,Fayette_GA,612.4790662268459
521,La Crosse,Wisconsin,43.9066,-91.1152,120262,La Crosse_WI,265.63148827141407
522,Missoula,Montana,47.0365,-113.9237,119639,Missoula_MT,46.05095516884337
523,Douglas,Kansas,38.8847,-95.2926,119547,Douglas_KS,261.6652439424782
524,Tom Green,Texas,31.4044,-100.4621,119398,Tom Green_TX,78.44294067406872
525,Lowndes,Georgia,30.8338,-83.2677,119055,Lowndes_GA,236.11717107611756
526,Oswego,New York,43.4269,-76.1413,117945,Oswego_NY,123.72285744256793
527,Sheboygan,Wisconsin,43.7212,-87.9454,117783,Sheboygan_WI,229.31487646749605
528,Wayne,North Carolina,35.364,-78.004,117606,Wayne_NC,212.8345729952766
529,Henderson,North Carolina,35.3363,-82.48,117387,Henderson_NC,313.86898395721926
530,Rockwall,Texas,32.8978,-96.4079,116931,Rockwall_TX,907.9198695550897
531,Robeson,North Carolina,34.6402,-79.1039,116858,Robeson_NC,123.1588044348889
532,Potter,Texas,35.4013,-101.8939,116634,Potter_TX,128.27636267652105
533,Wayne,Ohio,40.8289,-81.888,116618,Wayne_OH,209.9863151829444
534,Calhoun,Alabama,33.7714,-85.826,116141,Calhoun_AL,190.87696808335798
535,Jefferson,New York,44.0496,-75.9203,116130,Jefferson_NY,91.28281716711209
536,Newton,Georgia,33.555,-83.8502,115530,Newton_GA,417.9358246210614
537,St. Mary's,Maryland,38.3024,-76.6058,114372,St. Mary's_MD,316.6006920415225
538,Albemarle,Virginia,38.0229,-78.5567,113683,Albemarle_VA,157.322760548567
539,Lycoming,Pennsylvania,41.3434,-77.0645,113570,Lycoming_PA,91.97068469854639
540,Ontario,New York,42.8528,-77.2998,112405,Ontario_NY,174.4389956237003
541,Androscoggin,Maine,44.1658,-70.2064,112323,Androscoggin_ME,238.84789588959535
542,LaPorte,Indiana,41.546,-86.74,112141,LaPorte_IN,187.4515244717839
543,Delaware,Indiana,40.2275,-85.3969,112109,Delaware_IN,285.05428564163844
544,Craighead,Arkansas,35.8308,-90.6328,112097,Craighead_AR,157.69652805131955
545,Pennington,South Dakota,44.0037,-102.8238,112081,Pennington_SD,40.37281847162437
546,Douglas,Oregon,43.2797,-123.1665,111807,Douglas_OR,22.19881587254945
547,Hanover,Virginia,37.7601,-77.491,111652,Hanover_VA,236.2105441313362
548,Cowlitz,Washington,46.1932,-122.681,111539,Cowlitz_WA,97.95809035340405
549,Hardin,Kentucky,37.6979,-85.9634,111452,Hardin_KY,177.47698971304817
550,Bartow,Georgia,34.2377,-84.8403,111153,Bartow_GA,241.9367477091178
551,Matanuska-Susitna,Alaska,62.316,-149.5729,110677,Matanuska-Susitna_AK,4.484201553063545
552,Madison,Mississippi,32.6347,-90.0337,110303,Madison_MS,153.8160114905663
553,Warren,New Jersey,40.8572,-74.9973,110238,Warren_NJ,308.03923212339674
554,Mercer,Pennsylvania,41.3022,-80.2577,109852,Mercer_PA,163.51403649787144
555,Bradley,Tennessee,35.1541,-84.8596,109743,Bradley_TN,333.84947675833536
556,Miami,Ohio,40.0535,-84.2288,109549,Miami_OH,269.1357114779874
557,Cass,Missouri,38.647,-94.3549,109393,Cass_MO,156.50152362694746
558,LaSalle,Illinois,41.344,-88.8859,109049,LaSalle_IL,96.08518662108342
559,Eaton,Michigan,42.5961,-84.8383,109000,Eaton_MI,189.1015076074322
560,Platte,Missouri,39.3803,-94.7738,108751,Platte_MO,258.7276663573859
561,Carver,Minnesota,44.8207,-93.8026,108622,Carver_MN,304.2292180147882
562,Flathead,Montana,48.2951,-114.0497,108445,Flathead_MT,21.27064887787005
563,Yamhill,Oregon,45.2326,-123.3081,108122,Yamhill_OR,151.10123539605345
564,St. Lawrence,New York,44.4964,-75.0691,107796,St. Lawrence_NY,40.13851653261841
565,Navajo,Arizona,35.3996,-110.3214,107744,Navajo_AZ,10.825083038787604
566,Houston,Alabama,31.1532,-85.3025,107628,Houston_AL,185.45041009028878
567,Limestone,Alabama,34.8101,-86.9814,107577,Limestone_AL,189.37945603379987
568,Terrebonne,Louisiana,29.4148,-90.8663,107362,Terrebonne_LA,85.55218219342912
569,Kankakee,Illinois,41.1377,-87.8618,106833,Kankakee_IL,157.8618396749169
570,Monongalia,West Virginia,39.6303,-80.0466,106520,Monongalia_WV,294.938531398826
571,Eau Claire,Wisconsin,44.7268,-91.286,106328,Eau Claire_WI,166.7523994730569
572,Vigo,Indiana,39.4306,-87.39,106201,Vigo_IN,263.3365568201542
573,Woodbury,Iowa,42.3897,-96.0448,105760,Woodbury_IA,121.20239746043387
574,Walworth,Wisconsin,42.6685,-88.5419,105447,Walworth_WI,189.88853073058294
575,Franklin,Missouri,38.4111,-91.075,105316,Franklin_MO,114.12533457591488
576,Adams,Pennsylvania,39.8715,-77.2178,105183,Adams_PA,202.27111017095825
577,Hunt,Texas,33.1236,-96.0855,104917,Hunt_TX,124.72894574159494
578,Maury,Tennessee,35.6169,-87.077,104855,Maury_TN,171.09127696374375
579,Sumter,South Carolina,33.9162,-80.3822,104853,Sumter_SC,157.57653176237207
580,Cecil,Maryland,39.5712,-75.9407,104366,Cecil_MD,299.79030821819435
581,Dallas,Iowa,41.6849,-94.0398,104136,Dallas_IA,177.56406977338995
582,Wicomico,Maryland,38.3733,-75.6208,104117,Wicomico_MD,276.047935944004
583,Fond du Lac,Wisconsin,43.7536,-88.4883,104053,Fond du Lac_WI,143.93631295735292
584,Highlands,Florida,27.3433,-81.341,103808,Highlands_FL,100.95402958366967
585,Bay,Michigan,43.7075,-83.9924,103235,Bay_MI,232.3804164321891
586,Etowah,Alabama,34.0453,-86.0348,103208,Etowah_AL,192.9770763995363
587,Daviess,Kentucky,37.7318,-87.0873,103195,Daviess_KY,223.17740435563053
588,Whitfield,Georgia,34.8056,-84.9672,103118,Whitfield_GA,355.59157212317666
589,Tompkins,New York,42.452,-76.4736,102879,Tompkins_NY,216.10965234744248
590,Moore,North Carolina,35.3106,-79.4814,102840,Moore_NC,147.3901453263393
591,Macon,Illinois,39.86,-88.9616,102591,Macon_IL,176.72259353682907
592,Nevada,California,39.3013,-120.7689,102452,Nevada_CA,106.9871868505968
593,Bastrop,Texas,30.1036,-97.312,102370,Bastrop_TX,115.23611189283503
594,Allen,Ohio,40.7715,-84.1058,101685,Allen_OH,251.42793561308508
595,Columbiana,Ohio,40.7684,-80.7772,101203,Columbiana_OH,190.0668594824024
596,Craven,North Carolina,35.1249,-77.0939,101074,Craven_NC,142.67323518202224
